city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
London,UberX,rider_canceled,2017-01-03 02:24:00,2017-01-03 02:28:00,51.5054,-0.0235,Canary Wharf Station,2017-01-03 02:33:00,51.5033,-0.1194,London Eye,2.6,GBP,8.9
San Francisco,UberPool,rider_canceled,2017-01-09 00:23:00,2017-01-09 00:50:00,37.81972,-122.47861,Golden Gate Bridge,2017-01-09 01:35:00,37.8024,-122.4058,Coit Tower,14.46,USD,26.69
Manchester,UberXL,completed,2017-11-21 16:23:00,2017-11-21 16:52:00,53.4687,-2.3476,The Trafford Centre,2017-11-21 17:07:00,53.4831,-2.2004,Etihad Stadium,19.34,GBP,53.35
San Francisco,UberSelect,completed,2017-07-24 02:21:00,2017-07-24 02:34:00,37.81972,-122.47861,Golden Gate Bridge,2017-07-24 02:45:00,37.7989,-122.4662,The Presidio,5.98,USD,15.96
Los Angeles,UberComfort,completed,2017-11-27 09:19:00,2017-11-27 09:45:00,33.9416,-118.4085,LAX – Terminal 4,2017-11-27 10:36:00,34.0094,-118.4973,Santa Monica Pier,5.37,USD,14.74
Manchester,UberComfort,driver_canceled,2017-12-27 22:09:00,2017-12-27 22:23:00,53.47944,-2.245,Manchester Town Hall (Albert Sq),2017-12-27 22:53:00,53.4774,-2.2303,Manchester Piccadilly,7.18,GBP,15.77
Manchester,UberSelect,unfulfilled,2017-12-08 19:29:00,2017-12-08 19:51:00,53.4774,-2.2303,Manchester Piccadilly,2017-12-08 19:59:00,53.4631,-2.2913,Old Trafford,16.86,GBP,30.29
Mumbai,UberBlack,rider_canceled,2017-05-14 18:34:00,2017-05-14 18:36:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),2017-05-14 19:29:00,19.0965,72.8745,Mumbai Airport T2,12.6,INR,23.9
Los Angeles,UberX,completed,2018-05-15 09:56:00,2018-05-15 10:05:00,34.0718,-118.3571,The Grove,2018-05-15 10:21:00,34.043,-118.2673,Crypto.com Arena,18.83,USD,41.66
Los Angeles,UberSUV,unfulfilled,2018-02-05 16:41:00,2018-02-05 17:00:00,34.0094,-118.4973,Santa Monica Pier,2018-02-05 17:15:00,34.0718,-118.3571,The Grove,11.74,USD,24.28
New York,UberPool,completed,2018-05-28 21:42:00,2018-05-28 22:00:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),2018-05-28 22:14:00,40.7127,-74.0134,One World Trade Center,7.81,USD,19.62
San Francisco,UberPool,rider_canceled,2018-04-18 00:58:00,2018-04-18 01:01:00,37.8339,-122.4993,Hawk Hill Park,2018-04-18 01:52:00,37.7699,-122.4661,California Academy of Sciences,3.98,USD,11.87
Los Angeles,UberBlack,rider_canceled,2018-10-05 05:17:00,2018-10-05 05:22:00,34.0094,-118.4973,Santa Monica Pier,2018-10-05 05:30:00,34.1184,-118.3004,Griffith Observatory,15.88,USD,30.91
Sydney,UberXL,completed,2018-10-08 10:14:00,2018-10-08 10:31:00,-33.8523,151.2108,Sydney Harbour Bridge Pylon Lookout,2018-10-08 10:48:00,-33.873235,151.206323,Sydney Town Hall,3.1,AUD,11.22
San Francisco,UberPet,completed,2018-02-22 11:36:00,2018-02-22 12:01:00,37.8014,-122.3977,Exploratorium (Pier 15),2018-02-22 12:35:00,37.7648,-122.4223,Clarion Alley (Mission District),10.01,USD,24.02
Singapore,UberSelect,rider_canceled,2018-11-15 09:50:00,2018-11-15 10:19:00,1.2494,103.8303,Sentosa Beach Station,2018-11-15 10:52:00,1.286833,103.854528,Merlion Park,10.97,SGD,23.05
Singapore,UberBlack,completed,2018-11-03 08:42:00,2018-11-03 08:44:00,1.3564,103.9885,Changi Airport T3,2018-11-03 09:16:00,1.286833,103.854528,Merlion Park,12.07,SGD,25.33
Sydney,UberSelect,rider_canceled,2018-10-02 13:31:00,2018-10-02 13:47:00,-33.871,151.1986,Darling Harbour,2018-10-02 14:02:00,-33.8568,151.2153,Sydney Opera House,17.17,AUD,32.97
San Francisco,UberX,completed,2018-09-01 13:06:00,2018-09-01 13:17:00,37.7955,-122.3937,Ferry Building Marketplace,2018-09-01 13:45:00,37.7802,-122.513,Sutro Baths,16.39,USD,36.78
San Francisco,UberX,completed,2018-05-19 22:23:00,2018-05-19 22:34:00,37.808,-122.4177,Fisherman's Wharf,2018-05-19 23:00:00,37.7715,-122.4687,de Young Museum,15.12,USD,34.24
New York,UberSelect,completed,2018-06-04 22:28:00,2018-06-04 22:42:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),2018-06-04 23:12:00,40.7127,-74.0134,One World Trade Center,16.71,USD,37.42
San Francisco,UberBlack,rider_canceled,2018-07-14 14:33:00,2018-07-14 14:55:00,37.7694,-122.4862,Golden Gate Park,2018-07-14 15:40:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),4.0,USD,11.9
Manchester,UberBlack,completed,2018-01-03 05:55:00,2018-01-03 06:09:00,53.47944,-2.245,Manchester Town Hall (Albert Sq),2018-01-03 06:58:00,53.4856,-2.2449,Manchester Cathedral,2.39,GBP,10.98
Los Angeles,UberComfort,completed,2018-03-17 22:09:00,2018-03-17 22:26:00,34.0094,-118.4973,Santa Monica Pier,2018-03-17 23:15:00,34.1341,-118.3215,Hollywood Sign,7.01,USD,18.02
Los Angeles,UberXL,rider_canceled,2018-12-02 03:17:00,2018-12-02 03:38:00,34.1184,-118.3004,Griffith Observatory,2018-12-02 03:51:00,34.0562,-118.2365,Union Station,17.99,USD,34.28
San Francisco,UberX,completed,2018-05-12 05:04:00,2018-05-12 05:30:00,37.7596,-122.4269,Mission Dolores Park,2018-05-12 05:39:00,37.81972,-122.47861,Golden Gate Bridge,3.76,USD,11.52
New York,UberSUV,rider_canceled,2018-02-27 04:58:00,2018-02-27 05:06:00,40.7587,-73.9787,Rockefeller Center,2018-02-27 05:40:00,40.7527,-73.9772,Grand Central Terminal,19.25,USD,36.3
London,UberBlack,completed,2018-01-06 19:18:00,2018-01-06 19:27:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2018-01-06 19:58:00,51.5054,-0.0235,Canary Wharf Station,9.52,GBP,28.8
Bangalore,UberXL,rider_canceled,2018-12-27 07:25:00,2018-12-27 07:50:00,12.8443,77.6637,Electronic City Phase 1,2018-12-27 08:35:00,12.9779,77.5725,Kempegowda Bus Station (Majestic),17.98,INR,34.27
San Francisco,UberXL,completed,2018-10-05 10:11:00,2018-10-05 10:29:00,37.7989,-122.4662,The Presidio,2018-10-05 10:35:00,37.7802,-122.513,Sutro Baths,4.27,USD,12.54
San Francisco,UberComfort,completed,2018-10-02 21:04:00,2018-10-02 21:11:00,37.81972,-122.47861,Golden Gate Bridge,2018-10-02 21:44:00,37.7694,-122.4862,Golden Gate Park,3.15,USD,10.3
London,UberX,completed,2018-11-17 23:09:00,2018-11-17 23:11:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2018-11-17 23:31:00,51.5014,-0.1419,Buckingham Palace,14.87,GBP,42.17
San Francisco,UberX,completed,2018-05-26 17:15:00,2018-05-26 17:45:00,37.808,-122.4177,Fisherman's Wharf,2018-05-26 18:01:00,37.81972,-122.47861,Golden Gate Bridge,13.45,USD,30.9
San Francisco,UberSUV,completed,2018-09-14 07:45:00,2018-09-14 08:08:00,37.7544,-122.4477,Twin Peaks,2018-09-14 08:43:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),16.52,USD,37.04
Delhi,UberSUV,completed,2018-06-16 20:13:00,2018-06-16 20:22:00,28.5562,77.1,IGI Airport T3,2018-06-16 21:15:00,28.6129,77.2295,India Gate,16.01,INR,540.3
San Francisco,UberComfort,driver_canceled,2018-10-14 23:14:00,2018-10-14 23:41:00,37.8024,-122.4058,Coit Tower,2018-10-15 00:25:00,37.7596,-122.4269,Mission Dolores Park,15.48,USD,30.27
San Francisco,UberBlack,completed,2018-02-21 07:33:00,2018-02-21 07:38:00,37.7701,-122.4701,Japanese Tea Garden,2018-02-21 08:27:00,37.7699,-122.4661,California Academy of Sciences,13.09,USD,30.18
Delhi,UberPet,unfulfilled,2018-03-23 14:22:00,2018-03-23 14:51:00,28.5245,77.1855,Qutub Minar,2018-03-23 15:26:00,28.5562,77.1,IGI Airport T3,17.04,INR,32.76
London,UberPet,completed,2018-01-11 16:36:00,2018-01-11 16:51:00,51.5308,-0.1238,King's Cross Station,2018-01-11 17:20:00,51.5007,-0.1246,Big Ben (Elizabeth Tower),8.4,GBP,26.0
Bangalore,UberSelect,completed,2018-06-05 00:18:00,2018-06-05 00:31:00,12.9507,77.5848,Lalbagh Botanical Garden,2018-06-05 01:08:00,13.0034,77.589,Bangalore Palace,10.75,INR,382.5
Manchester,UberPool,completed,2018-02-07 19:11:00,2018-02-07 19:28:00,53.4687,-2.3476,The Trafford Centre,2018-02-07 19:53:00,53.4631,-2.2913,Old Trafford,2.45,GBP,11.12
Bangalore,UberComfort,rider_canceled,2018-04-16 12:20:00,2018-04-16 12:46:00,13.0465,77.6216,Manyata Tech Park,2018-04-16 12:58:00,12.9779,77.5725,Kempegowda Bus Station (Majestic),4.9,INR,13.34
San Francisco,UberSelect,rider_canceled,2018-05-08 14:56:00,2018-05-08 15:21:00,37.7715,-122.4687,de Young Museum,2018-05-08 15:35:00,37.7901,-122.4058,Chinatown Dragon Gate,4.48,USD,12.67
Manchester,UberXL,completed,2018-02-28 17:02:00,2018-02-28 17:04:00,53.4831,-2.2004,Etihad Stadium,2018-02-28 17:09:00,53.4856,-2.2449,Manchester Cathedral,17.42,GBP,48.55
Sydney,UberXL,completed,2018-09-22 08:09:00,2018-09-22 08:13:00,-33.843,151.2413,Taronga Zoo,2018-09-22 08:35:00,-33.8908,151.2743,Bondi Beach,16.83,AUD,41.43
Singapore,UberPool,completed,2018-12-18 20:15:00,2018-12-18 20:18:00,1.286833,103.854528,Merlion Park,2018-12-18 21:08:00,1.2494,103.8303,Sentosa Beach Station,16.77,SGD,33.79
San Francisco,UberPet,completed,2018-03-16 21:49:00,2018-03-16 21:55:00,37.7802,-122.513,Sutro Baths,2018-03-16 22:35:00,37.7857,-122.4011,SFMOMA,4.89,USD,13.78
San Francisco,UberPet,rider_canceled,2018-03-12 09:46:00,2018-03-12 10:13:00,37.7701,-122.4701,Japanese Tea Garden,2018-03-12 10:48:00,37.7955,-122.3937,Ferry Building Marketplace,19.83,USD,37.23
San Francisco,UberPool,completed,2018-12-26 03:30:00,2018-12-26 03:51:00,37.8008,-122.4098,North Beach (Little Italy),2018-12-26 04:44:00,37.7648,-122.4223,Clarion Alley (Mission District),4.5,USD,13.0
London,UberSelect,completed,2018-11-28 04:42:00,2018-11-28 04:56:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2018-11-28 05:36:00,51.50806,-0.07611,Tower of London,2.14,GBP,10.35
San Francisco,UberPet,completed,2018-04-06 07:41:00,2018-04-06 08:10:00,37.7544,-122.4477,Twin Peaks,2018-04-06 08:53:00,37.8086,-122.4316,Wave Organ,10.7,USD,25.4
Sydney,UberPet,completed,2018-11-24 11:54:00,2018-11-24 12:16:00,-33.8568,151.2153,Sydney Opera House,2018-11-24 12:37:00,-33.883,151.207,Central Station,2.47,AUD,9.83
Mumbai,UberSelect,rider_canceled,2018-03-10 20:46:00,2018-03-10 20:59:00,19.0965,72.8745,Mumbai Airport T2,2018-03-10 21:55:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),17.26,INR,33.12
San Francisco,UberSelect,completed,2018-03-14 13:19:00,2018-03-14 13:34:00,37.7561,-122.473,16th Avenue Tiled Steps,2018-03-14 14:22:00,37.7802,-122.512,Land's End Lookout,19.5,USD,43.0
Los Angeles,UberSelect,completed,2018-03-07 23:55:00,2018-03-08 00:14:00,34.1184,-118.3004,Griffith Observatory,2018-03-08 00:39:00,34.0562,-118.2365,Union Station,6.08,USD,16.16
Delhi,UberSelect,completed,2018-04-08 08:21:00,2018-04-08 08:44:00,28.6127,77.2773,Akshardham Temple,2018-04-08 09:06:00,28.6562,77.241,Red Fort (Lal Qila),18.53,INR,615.9
Mumbai,UberBlack,completed,2018-07-07 18:34:00,2018-07-07 18:39:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),2018-07-07 18:47:00,18.9398,72.8354,Chhatrapati Shivaji Terminus,16.13,INR,543.9
Bangalore,UberSUV,completed,2018-03-18 10:12:00,2018-03-18 10:23:00,12.9507,77.5848,Lalbagh Botanical Garden,2018-03-18 10:57:00,12.9758,77.6047,MG Road Metro Station,5.22,INR,216.6
Los Angeles,UberSUV,completed,2018-09-04 23:14:00,2018-09-04 23:29:00,34.0562,-118.2365,Union Station,2018-09-04 23:34:00,34.1341,-118.3215,Hollywood Sign,13.02,USD,30.04
Delhi,UberComfort,unfulfilled,2018-07-21 07:55:00,2018-07-21 08:15:00,28.5245,77.1855,Qutub Minar,2018-07-21 08:53:00,28.6129,77.2295,India Gate,19.28,INR,36.35
San Francisco,UberPool,completed,2018-01-26 17:39:00,2018-01-26 18:02:00,37.81972,-122.47861,Golden Gate Bridge,2018-01-26 18:46:00,37.7544,-122.4477,Twin Peaks,15.51,USD,35.02
Manchester,UberSelect,completed,2018-01-02 20:42:00,2018-01-02 21:01:00,53.4774,-2.2303,Manchester Piccadilly,2018-01-02 21:19:00,53.4631,-2.2913,Old Trafford,3.6,GBP,14.0
Mumbai,UberSelect,driver_canceled,2018-02-23 10:29:00,2018-02-23 10:43:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),2018-02-23 11:26:00,19.0169,72.83,Siddhivinayak Temple,10.11,INR,21.68
Singapore,UberXL,rider_canceled,2018-05-22 05:45:00,2018-05-22 05:51:00,1.3048,103.8318,Orchard Road (ION Orchard),2018-05-22 06:14:00,1.2906,103.8465,Clarke Quay,4.99,SGD,13.48
San Francisco,UberComfort,rider_canceled,2018-12-02 11:31:00,2018-12-02 11:43:00,37.8008,-122.4098,North Beach (Little Italy),2018-12-02 11:52:00,37.7955,-122.3937,Ferry Building Marketplace,12.08,USD,24.83
San Francisco,UberComfort,rider_canceled,2018-10-15 12:32:00,2018-10-15 12:42:00,37.8087,-122.4098,Pier 39,2018-10-15 12:48:00,37.7726,-122.4604,Conservatory of Flowers,9.92,USD,21.37
San Francisco,UberXL,completed,2018-03-11 10:13:00,2018-03-11 10:15:00,37.8024,-122.4483,Palace of Fine Arts,2018-03-11 10:54:00,37.7857,-122.4011,SFMOMA,16.77,USD,37.54
Los Angeles,UberSUV,completed,2018-12-05 02:23:00,2018-12-05 02:34:00,34.1184,-118.3004,Griffith Observatory,2018-12-05 03:19:00,33.9416,-118.4085,LAX – Terminal 4,11.49,USD,26.98
San Francisco,UberSUV,driver_canceled,2018-05-26 06:02:00,2018-05-26 06:31:00,37.8086,-122.4316,Wave Organ,2018-05-26 07:29:00,37.7764,-122.4346,Painted Ladies (Alamo Square),10.95,USD,23.02
Singapore,UberSelect,completed,2018-10-23 16:24:00,2018-10-23 16:54:00,1.2906,103.8465,Clarke Quay,2018-10-23 17:15:00,1.2992,103.8556,Bugis Junction,11.64,SGD,24.55
Los Angeles,UberBlack,completed,2018-10-12 19:21:00,2018-10-12 19:44:00,34.043,-118.2673,Crypto.com Arena,2018-10-12 20:13:00,34.0718,-118.3571,The Grove,15.89,USD,35.78
Singapore,UberComfort,completed,2018-06-03 16:25:00,2018-06-03 16:48:00,1.2816,103.8636,Gardens by the Bay,2018-06-03 17:31:00,1.3048,103.8318,Orchard Road (ION Orchard),4.46,SGD,11.63
Bangalore,UberXL,completed,2018-11-19 03:48:00,2018-11-19 03:59:00,13.0034,77.589,Bangalore Palace,2018-11-19 04:23:00,13.0465,77.6216,Manyata Tech Park,11.2,INR,396.0
San Francisco,UberXL,completed,2018-02-09 13:34:00,2018-02-09 13:36:00,37.8339,-122.4993,Hawk Hill Park,2018-02-09 14:12:00,37.8087,-122.4098,Pier 39,18.19,USD,40.38
New York,UberSelect,rider_canceled,2018-11-15 08:51:00,2018-11-15 09:10:00,40.7587,-73.9787,Rockefeller Center,2018-11-15 09:38:00,40.7127,-74.0134,One World Trade Center,15.78,USD,30.75
Mumbai,UberSUV,rider_canceled,2018-01-25 18:26:00,2018-01-25 18:54:00,18.9218,72.8347,Gateway of India,2018-01-25 19:25:00,18.9543,72.812,Marine Drive (Girgaum Chowpatty),17.87,INR,34.09
London,UberSelect,completed,2018-04-23 16:03:00,2018-04-23 16:29:00,51.5308,-0.1238,King's Cross Station,2018-04-23 17:07:00,51.5194,-0.127,British Museum,8.11,GBP,25.27
San Francisco,UberBlack,completed,2018-07-23 02:23:00,2018-07-23 02:44:00,37.7701,-122.4701,Japanese Tea Garden,2018-07-23 03:09:00,37.8339,-122.4993,Hawk Hill Park,18.45,USD,40.9
San Francisco,UberPet,unfulfilled,2018-09-20 09:08:00,2018-09-20 09:36:00,37.7802,-122.416,Asian Art Museum,2018-09-20 09:49:00,37.8086,-122.4316,Wave Organ,3.4,USD,10.94
Mumbai,UberXL,rider_canceled,2018-05-21 06:55:00,2018-05-21 07:11:00,19.1076,72.8267,Juhu Beach,2018-05-21 08:11:00,18.9398,72.8354,Chhatrapati Shivaji Terminus,19.29,INR,36.36
Delhi,UberBlack,completed,2018-08-11 20:40:00,2018-08-11 21:01:00,28.5562,77.1,IGI Airport T3,2018-08-11 21:21:00,28.6127,77.2773,Akshardham Temple,18.42,INR,612.6
San Francisco,UberPool,completed,2018-07-21 15:48:00,2018-07-21 16:10:00,37.7989,-122.4662,The Presidio,2018-07-21 16:20:00,37.7901,-122.4058,Chinatown Dragon Gate,5.2,USD,14.4
San Francisco,UberPet,completed,2018-05-15 03:19:00,2018-05-15 03:44:00,37.81972,-122.47861,Golden Gate Bridge,2018-05-15 04:21:00,37.7596,-122.4269,Mission Dolores Park,18.21,USD,40.42
New York,UberPet,completed,2018-07-14 10:49:00,2018-07-14 11:08:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),2018-07-14 11:16:00,40.7527,-73.9772,Grand Central Terminal,19.04,USD,42.08
San Francisco,UberXL,completed,2018-05-21 11:48:00,2018-05-21 12:00:00,37.7802,-122.416,Asian Art Museum,2018-05-21 12:31:00,37.8087,-122.4098,Pier 39,7.7,USD,19.4
San Francisco,UberSelect,completed,2018-06-08 15:06:00,2018-06-08 15:24:00,37.8008,-122.4098,North Beach (Little Italy),2018-06-08 15:55:00,37.7561,-122.473,16th Avenue Tiled Steps,5.6,USD,15.2
San Francisco,UberPet,completed,2018-03-07 14:52:00,2018-03-07 15:22:00,37.7561,-122.473,16th Avenue Tiled Steps,2018-03-07 16:05:00,37.7989,-122.4662,The Presidio,14.98,USD,33.96
Delhi,UberSelect,rider_canceled,2018-06-25 07:18:00,2018-06-25 07:46:00,28.5245,77.1855,Qutub Minar,2018-06-25 08:22:00,28.6127,77.2773,Akshardham Temple,11.28,INR,23.55
San Francisco,UberSelect,completed,2018-01-02 14:51:00,2018-01-02 14:58:00,37.8024,-122.4058,Coit Tower,2018-01-02 15:42:00,37.808,-122.4177,Fisherman's Wharf,4.07,USD,12.14
San Francisco,UberSUV,completed,2018-10-03 04:19:00,2018-10-03 04:27:00,37.81972,-122.47861,Golden Gate Bridge,2018-10-03 04:55:00,37.7802,-122.513,Sutro Baths,15.72,USD,35.44
Sydney,UberPool,rider_canceled,2018-09-19 16:16:00,2018-09-19 16:46:00,-33.8568,151.2153,Sydney Opera House,2018-09-19 17:30:00,-33.883,151.207,Central Station,8.64,AUD,19.32
Sydney,UberSUV,completed,2018-10-12 23:22:00,2018-10-12 23:43:00,-33.871,151.1986,Darling Harbour,2018-10-12 23:55:00,-33.8568,151.2153,Sydney Opera House,2.88,AUD,10.74
Bangalore,UberPool,completed,2018-11-23 10:32:00,2018-11-23 10:38:00,12.9758,77.6047,MG Road Metro Station,2018-11-23 11:10:00,12.8443,77.6637,Electronic City Phase 1,13.61,INR,468.3
Delhi,UberXL,completed,2018-04-05 18:59:00,2018-04-05 19:03:00,28.6315,77.2167,Connaught Place (CP),2018-04-05 19:10:00,28.5494,77.2001,Hauz Khas Village,4.16,INR,184.8
Singapore,UberX,rider_canceled,2018-10-05 00:44:00,2018-10-05 01:12:00,1.2992,103.8556,Bugis Junction,2018-10-05 02:08:00,1.2494,103.8303,Sentosa Beach Station,13.22,SGD,26.65
San Francisco,UberBlack,completed,2018-04-10 07:57:00,2018-04-10 08:26:00,37.8058,-122.4228,Ghirardelli Square,2018-04-10 09:15:00,37.7857,-122.4011,SFMOMA,4.4,USD,12.8
Singapore,UberSelect,completed,2018-06-02 02:44:00,2018-06-02 02:59:00,1.2992,103.8556,Bugis Junction,2018-06-02 03:54:00,1.2906,103.8465,Clarke Quay,3.78,SGD,10.4
London,UberComfort,completed,2018-12-26 23:48:00,2018-12-26 23:53:00,51.5308,-0.1238,King's Cross Station,2018-12-27 00:24:00,51.5033,-0.1194,London Eye,9.0,GBP,27.5
Bangalore,UberSelect,completed,2018-10-24 07:02:00,2018-10-24 07:28:00,12.8443,77.6637,Electronic City Phase 1,2018-10-24 07:56:00,13.0034,77.589,Bangalore Palace,13.78,INR,473.4
San Francisco,UberPool,completed,2018-07-15 20:22:00,2018-07-15 20:45:00,37.808,-122.4177,Fisherman's Wharf,2018-07-15 21:17:00,37.7857,-122.4011,SFMOMA,9.17,USD,22.34
San Francisco,UberX,completed,2018-04-09 00:11:00,2018-04-09 00:21:00,37.788,-122.4075,Union Square,2018-04-09 00:26:00,37.8087,-122.4098,Pier 39,4.09,USD,12.18
Manchester,UberBlack,completed,2018-09-01 06:32:00,2018-09-01 06:35:00,53.4774,-2.2303,Manchester Piccadilly,2018-09-01 06:57:00,53.4687,-2.3476,The Trafford Centre,16.08,GBP,45.2
San Francisco,UberPet,unfulfilled,2018-10-08 21:21:00,2018-10-08 21:47:00,37.81972,-122.47861,Golden Gate Bridge,2018-10-08 22:07:00,37.7544,-122.4477,Twin Peaks,13.9,USD,27.74
San Francisco,UberPool,completed,2018-05-02 10:40:00,2018-05-02 11:07:00,37.8058,-122.4228,Ghirardelli Square,2018-05-02 11:28:00,37.81972,-122.47861,Golden Gate Bridge,18.17,USD,40.34
San Francisco,UberPet,completed,2018-09-18 09:15:00,2018-09-18 09:45:00,37.8021,-122.4188,Lombard Street,2018-09-18 10:30:00,37.7648,-122.4223,Clarion Alley (Mission District),9.56,USD,23.12
San Francisco,UberSelect,completed,2018-06-11 14:23:00,2018-06-11 14:35:00,37.7802,-122.416,Asian Art Museum,2018-06-11 14:51:00,37.7701,-122.4701,Japanese Tea Garden,15.12,USD,34.24
Bangalore,UberPet,completed,2018-10-05 07:10:00,2018-10-05 07:29:00,12.9779,77.5725,Kempegowda Bus Station (Majestic),2018-10-05 08:11:00,13.0034,77.589,Bangalore Palace,18.25,INR,607.5
San Francisco,UberXL,driver_canceled,2018-10-14 12:32:00,2018-10-14 12:44:00,37.81972,-122.47861,Golden Gate Bridge,2018-10-14 12:55:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),3.82,USD,11.61
San Francisco,UberSUV,completed,2018-04-04 18:48:00,2018-04-04 19:17:00,37.7701,-122.4701,Japanese Tea Garden,2018-04-04 19:42:00,37.7857,-122.4011,SFMOMA,12.01,USD,28.02
San Francisco,UberBlack,completed,2018-03-06 22:29:00,2018-03-06 22:32:00,37.7715,-122.4687,de Young Museum,2018-03-06 23:12:00,37.808,-122.4177,Fisherman's Wharf,17.91,USD,39.82
Manchester,UberComfort,driver_canceled,2018-05-06 11:41:00,2018-05-06 11:47:00,53.4687,-2.3476,The Trafford Centre,2018-05-06 12:30:00,53.477,-2.2524,Science and Industry Museum,11.61,GBP,24.08
San Francisco,UberPool,completed,2018-03-14 04:44:00,2018-03-14 05:14:00,37.7544,-122.4477,Twin Peaks,2018-03-14 05:40:00,37.8021,-122.4188,Lombard Street,14.83,USD,33.66
New York,UberX,rider_canceled,2018-06-25 20:48:00,2018-06-25 21:01:00,40.7587,-73.9787,Rockefeller Center,2018-06-25 21:22:00,40.758,-73.9855,Times Square,6.2,USD,15.42
Bangalore,UberPet,rider_canceled,2018-10-07 03:10:00,2018-10-07 03:32:00,12.9763,77.5929,Cubbon Park,2018-10-07 04:06:00,12.9758,77.6047,MG Road Metro Station,4.1,INR,12.06
Bangalore,UberSUV,completed,2018-04-03 18:23:00,2018-04-03 18:45:00,12.9507,77.5848,Lalbagh Botanical Garden,2018-04-03 19:37:00,13.0034,77.589,Bangalore Palace,14.89,INR,506.7
Sydney,UberComfort,completed,2018-12-12 15:17:00,2018-12-12 15:34:00,-33.8523,151.2108,Sydney Harbour Bridge Pylon Lookout,2018-12-12 16:05:00,-33.883,151.207,Central Station,12.94,AUD,32.87
Manchester,UberComfort,rider_canceled,2018-03-17 01:29:00,2018-03-17 01:39:00,53.4687,-2.3476,The Trafford Centre,2018-03-17 02:02:00,53.4856,-2.2449,Manchester Cathedral,6.63,GBP,16.11
San Francisco,UberXL,completed,2018-10-21 12:49:00,2018-10-21 13:15:00,37.7699,-122.4661,California Academy of Sciences,2018-10-21 13:20:00,37.7802,-122.416,Asian Art Museum,14.45,USD,32.9
Los Angeles,UberX,completed,2018-06-12 20:29:00,2018-06-12 20:45:00,34.078,-118.4741,Getty Center,2018-06-12 21:31:00,34.043,-118.2673,Crypto.com Arena,19.51,USD,43.02
San Francisco,UberXL,driver_canceled,2018-12-19 15:56:00,2018-12-19 16:00:00,37.7901,-122.4058,Chinatown Dragon Gate,2018-12-19 16:26:00,37.7955,-122.3937,Ferry Building Marketplace,18.47,USD,35.05
